word,First Choice,Percentage,Second Choice,Percentage,Third Choice,Percentage
by,the,36.07%,his,4.92%,my,4.92%
and,the,4.84%,said,2.38%,his,2.17%
the,men,4.71%,sea,1.88%,king,1.83%
this,is,12.12%,land,4.85%,empty,3.03%
was,a,15.85%,the,6.04%,no,2.26%
from,the,22.9%,his,8.4%,it,3.82%
of,the,24.69%,norway,3.31%,a,3.31%
hall,and,18.18%,jumped,5.45%,on,5.45%
have,a,8.16%,been,5.44%,you,4.76%
in,the,30.84%,a,6.83%,his,5.95%
up,and,20.15%,the,13.43%,from,8.96%
over,the,20.0%,his,12.31%,seas,7.69%
a,great,7.73%,little,4.96%,man,4.37%
is,a,20.47%,no,6.3%,the,5.91%
i,will,18.54%,have,10.49%,am,8.78%
sea,and,15.62%,fight,3.12%,birds,3.12%
eric,said,13.95%,and,8.14%,the,6.98%
his,men,9.19%,sword,4.32%,head,4.05%
for,the,16.25%,a,10.83%,my,6.67%
my,men,7.14%,house,6.55%,father's,4.76%
he,said,11.86%,was,6.99%,had,6.78%
shall,be,20.55%,have,9.59%,we,8.22%
be,called,8.91%,a,7.92%,his,4.95%
back,to,19.51%,of,7.32%,and,7.32%
little,dagger,5.66%,islands,5.66%,son,3.77%
so,they,18.5%,that,11.56%,he,9.83%
that,i,6.63%,he,6.08%,they,5.8%
it,is,21.31%,was,13.66%,and,7.1%
to,the,13.79%,be,3.61%,see,3.29%
into,the,50.85%,a,5.93%,their,4.24%
will,not,14.94%,be,12.64%,go,5.75%
not,be,6.47%,have,5.88%,know,4.12%
all,the,22.44%,that,7.32%,of,6.34%
norway,under,5.26%,they,5.26%,and,5.26%
him,and,17.65%,for,6.72%,to,5.88%
king,of,19.35%,and,8.06%,had,4.84%
they,were,10.04%,said,5.58%,had,4.69%
saw,the,18.97%,a,13.79%,it,6.9%
ship,and,23.64%,was,7.27%,he,5.45%
them,and,6.37%,to,5.73%,on,5.1%
on,the,40.32%,his,7.11%,page,6.72%
men,and,6.95%,said,5.96%,in,5.3%
out,of,24.41%,and,10.24%,to,9.45%
were,the,3.81%,all,2.86%,on,1.9%
iceland,and,11.84%,but,5.26%,the,5.26%
went,to,20.39%,and,7.77%,into,5.83%
there,was,18.99%,is,11.73%,are,10.61%
their,hands,4.9%,horses,3.5%,swords,3.5%
but,the,8.09%,i,8.09%,they,6.94%
long,time,11.11%,and,6.17%,ago,6.17%
house,and,19.05%,for,6.35%,on,3.17%
high,seat,41.51%,as,5.66%,and,3.77%
people,and,7.69%,were,5.77%,sat,5.77%
had,been,9.33%,a,6.0%,not,5.33%
with,a,8.2%,the,8.2%,his,5.74%
what,is,17.54%,was,7.02%,will,7.02%
about,the,25.58%,and,6.98%,it,5.81%
at,the,29.35%,last,14.67%,a,3.26%
are,not,6.06%,the,6.06%,ready,3.79%
as,in,14.97%,he,11.56%,they,10.2%
good,a,7.35%,luck,7.35%,to,4.41%
these,things,8.86%,are,5.06%,men,5.06%
some,of,24.51%,men,7.84%,one,4.9%
great,tree,3.26%,feast,3.26%,shout,3.26%
came,to,15.66%,back,13.25%,running,7.23%
when,the,24.49%,they,21.43%,he,19.39%
no,one,13.68%,man,6.32%,place,4.21%
then,he,31.58%,they,18.42%,the,11.4%
or,a,7.94%,two,4.76%,in,4.76%
stood,up,38.24%,on,8.82%,before,5.88%
man,was,5.43%,would,4.35%,stood,4.35%
come,to,22.41%,back,12.07%,and,10.34%
down,the,26.32%,to,17.11%,and,10.53%
our,swords,6.25%,houses,3.75%,boat,3.75%
many,men,20.51%,of,11.54%,years,3.85%
feast,hall,38.98%,and,5.08%,that,5.08%
me,i,9.23%,he,6.15%,and,6.15%
you,shall,10.43%,are,8.59%,have,4.29%
go,to,22.06%,away,5.88%,with,5.88%
said,i,8.87%,and,7.45%,to,5.67%
we,will,10.58%,have,8.99%,must,8.47%
after,a,28.81%,that,20.34%,him,5.08%
now,i,7.35%,we,7.35%,for,5.88%
us,go,10.17%,we,8.47%,to,6.78%
one,day,14.5%,of,13.74%,said,3.82%
before,the,28.81%,i,8.47%,them,6.78%
her,and,7.14%,for,5.36%,women,5.36%
put,his,12.9%,up,12.9%,on,8.06%
see,note,19.75%,the,11.11%,what,8.64%
land,and,21.0%,i,7.0%,that,7.0%
your,mother,5.45%,country,3.64%,good,3.64%
like,a,24.19%,the,9.68%,to,6.45%
did,not,41.07%,you,12.5%,and,7.14%
here,is,12.5%,and,8.93%,they,5.36%
ships,and,11.32%,were,9.43%,they,5.66%
sailed,for,13.73%,back,11.76%,on,9.8%
