word type,number
everything,100268
adult,6
hate,0
function,56853
normal,number
the,6415
of,4423
and,3723
to,2974
a,2229
in,1858
i,1587
was,1392
his,1337
that,1172
he,959
as,929
had,832
at,811
it,779
on,758
with,742
by,707
my,672
for,599
not,590
which,583
be,565
but,564
her,521
have,468
were,442
from,438
is,424
me,401
this,389
or,376
all,360
an,359
their,357
no,335
him,333
one,325
they,314
been,314
so,308
who,292
very,290
she,290
any,286
more,248
most,242
could,239
would,236
some,233
than,216
we,215
when,208
every,207
never,198
if,192
them,185
are,181
time,179
out,175
great,175
its,168
there,167
much,164
after,161
mr,160
did,158
other,155
then,154
into,153
you,152
up,151
our,151
own,143
well,133
being,131
now,131
without,131
said,131
first,130
man,129
french,125
should,125
before,124
only,124
however,122
will,118
about,117
made,116
such,116
upon,114
may,112
old,112
many,112
though,111
has,110
two,110
those,108
what,106
day,105
paris,104
long,100
napoleon,100
lady,97
good,96
friend,95
person,95
ever,94
himself,94
might,92
over,91
can,91
even,91
where,90
these,89
seemed,89
believe,89
yet,89
ireland,88
must,87
mrs,87
having,87
both,87
english,85
lord,84
same,84
nature,83
do,83
little,83
family,81
de,81
took,81
place,81
us,81
fact,80
mind,80
too,79
c,78
thing,77
your,76
moment,76
whom,75
under,74
years,74
think,72
see,72
character,71
country,71
each,71
rather,71
once,70
appeared,70
whole,70
irish,68
full,68
still,68
people,67
also,67
few,67
body,66
quite,66
young,65
life,64
heard,64
either,64
saw,64
general,63
last,63
state,63
emperor,63
nor,63
soon,62
off,61
while,61
told,61
called,60
like,60
certainly,60
found,60
better,59
thus,59
honour,58
therefore,58
seen,58
dublin,57
considered,57
indeed,57
almost,57
second,56
public,56
myself,56
sir,55
whose,55
way,55
make,55
three,54
am,54
between,54
present,54
house,54
take,54
men,54
gave,54
hand,54
nothing,54
high,53
footnote,53
length,53
always,53
left,53
part,53
among,52
doctor,52
set,52
immediately,52
army,52
during,52
knew,52
far,52
against,51
cannot,51
down,51
true,50
return,50
jordan,50
several,50
thought,50
england,49
received,49
say,49
best,48
another,48
perhaps,48
feeling,47
through,47
generally,47
till,47
battle,46
side,46
became,46
give,45
head,45
death,45
away,45
gentleman,45
world,45
put,44
circumstances,44
determined,44
rule,44
scarcely,44
point,43
short,43
again,43
next,43
new,42
fire,42
miss,42
france,42
persons,42
less,42
eye,42
nearly,42
course,42
together,42
enough,42
often,42
period,41
government,41
name,41
society,41
castle,40
taken,40
days,40
got,40
themselves,40
